Date,Close,High,Low,Open,Volume
12-11-2010,18.81591225,19.55527947,18.70895987,19.48707894,72318232
15-11-2010,19.16777039,19.34137421,18.85156297,19.27937249,74383441
16-11-2010,18.78490829,19.34292248,18.42684967,19.24837021,93340295
18-11-2010,19.3274231,19.42197538,18.4935024,18.89341231,77964294
19-11-2010,18.78801155,19.35532527,18.63920791,19.34137485,62828159
22-11-2010,19.37082291,19.43902467,18.87016072,18.92751147,51501797
23-11-2010,18.97711372,19.30727152,18.68880593,19.09646619,61762408
24-11-2010,19.11506844,19.3940743,18.98796436,19.01896583,66846919
25-11-2010,18.68415451,19.33206995,18.60355266,19.23286796,61781963
26-11-2010,18.56325531,18.85311221,18.0331419,18.79886086,89759337
29-11-2010,18.34780312,18.75546347,18.16024884,18.60665982,60096177
30-11-2010,18.12924576,18.25944926,17.79753758,18.25944926,82175689
01-12-2010,19.02051735,19.0592692,18.19744757,18.22534841,65364369
02-12-2010,19.30572128,19.53977773,19.11351733,19.27937077,58160490
03-12-2010,19.05151558,19.36927328,18.79885899,19.32897236,47165678
06-12-2010,19.68703079,19.83738473,19.22046947,19.27937054,87730875
07-12-2010,19.8203373,19.97534099,19.62658299,19.82188762,72345385
08-12-2010,19.35222435,19.72578376,19.25767207,19.69788293,50830185
09-12-2010,18.74151039,19.53047924,18.60355653,19.48397825,62020643
10-12-2010,19.18946838,19.25146885,18.42839926,18.68570556,53324662
13-12-2010,19.56147957,19.65448153,19.12126873,19.22047074,54667940
14-12-2010,20.04508972,20.11949153,19.59247881,19.62347905,59805750
15-12-2010,19.92573547,20.23264214,19.73973034,19.99083659,61594891
16-12-2010,20.4729023,20.54265439,19.8962879,19.99548991,94510734
20-12-2010,20.65890503,20.8263088,20.25279508,20.27759651,68054084
21-12-2010,20.96271515,21.04176794,20.65580841,20.6806086,45445832
22-12-2010,20.86041069,21.16421674,20.67130614,20.99681422,65741073
23-12-2010,20.50235176,21.01231594,20.43725064,20.92706187,53807282
24-12-2010,20.85886383,20.94721608,20.30705078,20.45430536,41613388
27-12-2010,20.53955269,21.01851413,20.50855245,20.83715994,29346116
28-12-2010,20.61550713,20.76276045,20.54420471,20.61550713,22483600
29-12-2010,20.71005821,20.83251133,20.64650617,20.68525678,22932832
30-12-2010,20.85576057,20.9751118,20.77050775,20.78910789,37228115
31-12-2010,21.09291649,21.21381928,20.83250953,20.93171029,41844165
03-01-2011,21.82608795,21.93304158,21.23862372,21.24172436,69842837
04-01-2011,21.53622818,22.13144271,21.49127752,21.96713834,83358418
05-01-2011,21.10997009,21.59668197,20.99526609,21.59203225,51717481
06-01-2011,21.18281746,21.41687266,21.12701579,21.32077006,39851736
07-01-2011,20.49925232,21.32697298,20.341148,21.22001936,61225072
10-01-2011,20.17219162,20.63720384,19.99548717,20.4604994,65583559
11-01-2011,20.04354095,20.47290203,19.86373708,20.11949309,61733208
12-01-2011,20.11639214,20.41710004,19.41422524,20.09159194,89637761
13-01-2011,19.76453209,20.3364967,19.68548055,20.20629322,71520950
14-01-2011,19.29642487,19.73508543,19.14297025,19.6854838,71101317
17-01-2011,19.39562607,19.46847756,19.00966656,19.13211968,53388877
18-01-2011,19.61107826,19.80328345,19.43747446,19.43747446,61502011
19-01-2011,19.82808876,19.97999306,19.62503375,19.65138427,60524280
20-01-2011,19.66068077,19.94123695,19.54907743,19.65138008,66863598
21-01-2011,19.51652908,19.68548319,19.43747754,19.53822987,38829691
24-01-2011,20.12724304,20.22179532,19.37547453,19.49637732,65492957
25-01-2011,20.31634903,20.60000589,20.15979502,20.16289566,62526586
27-01-2011,20.15359497,20.47290304,20.06679305,20.37370103,55390333
28-01-2011,19.76143074,20.28999373,19.53667501,20.05748763,49091667
31-01-2011,19.83118439,19.90093523,19.15846747,19.25146942,71870522
01-02-2011,19.58472824,19.92728737,19.44057435,19.76143269,66983778
02-02-2011,19.41422653,19.68393422,19.09026874,19.56458049,161644397
03-02-2011,19.78158379,19.86838569,19.39717463,19.39717463,57170205
04-02-2011,19.71337891,20.21249072,19.59247614,19.77073089,73568483
07-02-2011,19.85288811,20.01099245,19.65758347,19.83118856,54739177
08-02-2011,19.21116829,19.99858793,19.10576625,19.99858793,66087518
09-02-2011,18.5741024,19.24216958,18.45010022,19.18636792,86728122
10-02-2011,18.61750603,18.73995914,18.01609146,18.56945473,90243721
11-02-2011,18.45475197,18.69035751,17.82853721,18.66245667,92871740
14-02-2011,19.22821999,19.31347157,18.58495421,18.82675978,55967071
15-02-2011,19.11506844,19.43747588,18.97246486,19.34447392,61726365
16-02-2011,19.88388634,19.97998894,18.78025926,18.91046274,106958539
17-02-2011,20.30859566,20.36749673,19.88853532,19.96448745,65019762
18-02-2011,19.78933716,20.50390423,19.65913366,20.35510058,60134456
21-02-2011,19.76143074,19.88388384,19.29331914,19.88388384,54992972
22-02-2011,19.3553257,19.56148134,19.22977193,19.55838069,52707220
23-02-2011,19.4374733,22.84755616,19.04841322,19.31037047,46232356
24-02-2011,18.68260765,19.40492627,18.44855243,19.34447487,80050967
25-02-2011,18.8128109,18.95386416,18.32764939,18.85156275,81304755
28-02-2011,18.82211494,19.11507253,18.57875899,19.03446942,67748302
01-03-2011,19.66843605,19.71028607,18.8856659,18.9461173,57340998
03-03-2011,19.35687828,19.60488397,19.16157363,19.53048214,54692879
04-03-2011,19.16466904,19.62813098,19.10266732,19.53667811,42240235
07-03-2011,18.685709,19.02361721,18.44855312,19.01741716,47068306
08-03-2011,19.09646988,19.17707175,18.69655992,18.81746397,44832452
09-03-2011,19.00191689,19.23752245,18.81746327,19.1584709,36670480
10-03-2011,18.49350166,18.94146285,18.45165041,18.94146285,65346001
11-03-2011,18.02074242,18.42840272,17.89208924,18.42840272,76674809
14-03-2011,18.63455582,18.68725808,18.04554135,18.04554135,55859088
15-03-2011,18.39274979,18.59735508,17.82543612,18.13544346,80503138
16-03-2011,18.58650589,18.8329612,18.49195361,18.49195361,55389199
17-03-2011,18.37414932,18.59115471,18.29044682,18.30749788,39407553
18-03-2011,18.51210594,18.70741057,18.38655217,18.57100702,44467629
21-03-2011,18.64540672,18.78645998,18.49350245,18.63145631,36924852
22-03-2011,18.74925995,18.92596317,18.698108,18.75546,31133514
23-03-2011,18.9228611,18.96626143,18.72135647,18.75080638,29042852
24-03-2011,18.90271378,19.10886816,18.77561093,19.06546783,35588313
25-03-2011,19.07941628,19.12436693,18.85775993,19.12436693,41579412
28-03-2011,19.01586723,19.22512228,18.91201425,19.05616817,30080075
29-03-2011,19.00036621,19.17242096,18.86086326,18.98796611,50570123
30-03-2011,19.09026909,19.31192547,19.0561682,19.09646914,34915388
31-03-2011,19.29022217,19.43282574,19.03446493,19.13366817,51198419
01-04-2011,19.42507744,19.52892918,19.22822249,19.31347409,26314449
04-04-2011,19.56612968,19.66068197,19.39717559,19.44057592,23313661
05-04-2011,19.69168472,19.77538724,19.32122592,19.64208433,32982608
06-04-2011,19.66688156,19.85753644,19.56612923,19.71648318,26515102
07-04-2011,19.78933716,19.90248959,19.65448393,19.71648566,26255251
08-04-2011,19.52582741,19.89938554,19.39717425,19.79398349,23551524
11-04-2011,19.37392235,19.68238059,19.3165716,19.4994761,20522523
13-04-2011,19.72888184,19.84048393,19.20186913,19.26852057,21998062
15-04-2011,19.54907799,19.77848348,19.47467617,19.66688138,26136267
18-04-2011,18.97556305,19.72578118,18.89496119,19.58937766,35313998
19-04-2011,18.89186478,19.12747159,18.75701155,18.84846444,33385070
20-04-2011,19.35997391,19.42197563,19.09026748,19.09646753,28071975
21-04-2011,19.5320282,19.62347983,19.4235255,19.47622653,22928298
25-04-2011,19.42817879,19.6761857,19.38632753,19.52273108,23177548
26-04-2011,19.44987679,19.49792809,19.08406775,19.46847693,27935537
27-04-2011,19.22201729,19.62037679,19.19101581,19.53047426,23069008
28-04-2011,19.01741791,19.35377581,18.97246725,19.31657552,30562118
29-04-2011,19.1119709,19.20187347,18.92596572,19.03756908,19750925
02-05-2011,19.05461693,19.18947139,18.81901138,19.09646818,21650872
03-05-2011,18.70120811,19.05926676,18.60045579,18.991065,25270257
04-05-2011,18.28269958,18.72291048,18.23464952,18.63610856,40294661
05-05-2011,18.07499123,18.42529949,18.01143919,18.29044629,25341504
06-05-2011,18.42995262,18.49195434,18.07344303,18.1261453,25949500
09-05-2011,18.44855118,18.62525564,18.29354751,18.53845373,20398039
10-05-2011,18.24084663,18.49815295,18.07344162,18.41445045,29235214
11-05-2011,18.42065048,18.51985248,18.24394602,18.290447,21083822
12-05-2011,18.12614441,18.38190041,18.07654279,18.35244926,26223983
13-05-2011,18.4144516,18.66245724,18.12924443,18.16954536,26341686
16-05-2011,17.91223526,18.38344626,17.86883369,18.38344626,28845946
17-05-2011,17.79288483,18.13544272,17.56812907,17.9866391,34886776
18-05-2011,17.72313881,17.94634432,17.55418467,17.85644174,26563678
19-05-2011,17.44567871,17.82078846,17.38057758,17.64098334,31280176
20-05-2011,17.96648979,18.09514296,17.45342746,17.50612849,33421250
23-05-2011,17.34182358,17.81148556,17.28447283,17.81148556,24547948
24-05-2011,17.56193161,17.63633343,17.16047135,17.2751741,51265184
25-05-2011,17.39762497,17.67818239,17.30617334,17.59913086,46353470
26-05-2011,17.79908752,17.97734109,17.5464309,17.82543804,65164366
27-05-2011,18.14164352,18.24084677,17.53712957,17.91843809,50946093
30-05-2011,17.95874023,18.19434703,17.89053846,18.19434703,25150822
31-05-2011,18.25945091,18.29045116,17.95874295,18.14939787,27971024
01-06-2011,18.05174255,18.52140331,17.98354079,18.35244921,48938067
02-06-2011,17.82234001,17.88744239,17.71693793,17.88744239,22400954
03-06-2011,17.77118874,18.08274647,17.70143663,17.89674252,25504645
06-06-2011,17.60533142,17.76343575,17.49372931,17.76343575,28930765
07-06-2011,17.9168911,17.9804419,17.54643107,17.57743255,22026821
08-06-2011,17.90913773,18.02073982,17.80993449,17.82853587,26249625
09-06-2011,17.88898849,18.03314116,17.80683631,17.88743817,24619983
10-06-2011,17.65338516,17.94324209,17.55263158,17.90294115,36858716
13-06-2011,17.45187569,17.60842967,17.37747388,17.60842967,50666205
14-06-2011,17.39142418,17.575879,17.31237265,17.54642784,33993979
15-06-2011,17.40382576,17.55728036,17.3681758,17.42242714,30186316
16-06-2011,17.15117264,17.42552882,17.09382064,17.32012675,42485066
17-06-2011,17.76498604,17.83473813,17.45342835,17.48442859,44860571
20-06-2011,17.3960743,17.82388501,17.00391478,17.81303524,36025821
21-06-2011,17.30462265,17.62393068,17.259672,17.54332882,28209894
22-06-2011,17.30151939,17.51542534,17.24416865,17.3991723,24929281
23-06-2011,17.25346756,17.41932221,17.15271526,17.35112046,21483880
24-06-2011,17.94789314,17.98819408,17.33717777,17.38832972,31907967
27-06-2011,18.2702961,18.39739893,17.81923551,17.86883589,42812712
28-06-2011,18.20519638,18.36795043,18.07344257,18.31989913,24359543
29-06-2011,18.65005493,18.68570613,18.25944575,18.28114653,29757006
30-06-2011,18.9182148,18.98641533,18.69345902,18.75546074,38847461
01-07-2011,18.67175865,19.11816957,18.46560426,19.11816957,26111140
04-07-2011,18.8995018,18.940622,18.66543279,18.90740973,19662023
05-07-2011,18.8963356,19.19683039,18.79511696,18.97541358,31108334
06-07-2011,18.91056633,19.07030282,18.7856252,18.899496,21858286
07-07-2011,19.19050598,19.23162618,18.93113137,18.94694722,30642476
08-07-2011,18.81726265,19.16836619,18.72869616,19.16836619,42517373
11-07-2011,18.59267998,18.84730908,18.53732577,18.83623874,19060188
12-07-2011,18.09291267,18.50411466,18.02965054,18.36652005,46518112
13-07-2011,18.18780518,18.32539978,18.03439472,18.25106731,42319302
14-07-2011,18.23683167,18.45983033,18.06127929,18.14826519,26549383
15-07-2011,18.12295723,18.38707605,17.99959666,18.28269374,22675237
18-07-2011,18.08025932,18.25106619,18.03755729,18.14193962,19976380
19-07-2011,18.23208618,18.29060406,17.99169237,18.09291101,26839851
20-07-2011,18.20203781,18.39973086,18.15775394,18.31432806,25420109
21-07-2011,18.1356144,18.29060542,18.08658627,18.20203894,12536318
22-07-2011,18.48039055,18.54839693,18.20836377,18.34595836,24242628
25-07-2011,18.70180893,18.82042655,18.3143307,18.34596113,26818596
26-07-2011,18.45192337,18.84256524,18.36493746,18.74767267,22599760
27-07-2011,18.34121513,18.68599256,18.23525096,18.44085195,26539863
28-07-2011,17.98694801,18.31116534,17.90945187,18.18780475,27964821
29-07-2011,17.83986473,18.09291328,17.78925603,18.02965115,23666004
01-08-2011,18.14984894,18.21785532,17.80190782,18.05337326,25227926
02-08-2011,17.85251617,18.13719386,17.76236786,18.06127956,21414469
03-08-2011,17.81930351,17.88731116,17.58681634,17.71017693,24673618
04-08-2011,17.64216995,17.96638727,17.5298797,17.90312514,25777753
05-08-2011,16.85772133,17.28632094,16.66951678,17.28632094,51686067
08-08-2011,16.10332298,16.44493671,15.91037419,16.44493671,58005022
09-08-2011,15.34576321,15.96889226,15.11169419,15.6573271,92862356
10-08-2011,15.33943558,15.97363617,15.20342156,15.91195588,62699383
11-08-2011,15.32203865,15.49917161,15.18602589,15.2303085,34025237
12-08-2011,15.02312374,15.4960072,14.89818133,15.4960072,72276542
16-08-2011,14.83492184,15.2429601,14.74793593,15.18286165,44275761
17-08-2011,14.95828438,15.01521916,14.56764122,14.87446214,41751401
18-08-2011,14.63248348,14.95037471,14.50595922,14.95037471,31816546
19-08-2011,14.53126621,14.80170991,14.23393506,14.36045806,44750855
22-08-2011,14.86497211,14.94246826,14.42688394,14.59294531,27650652
23-08-2011,15.04052353,15.12750817,14.67993026,14.96144555,28137702
24-08-2011,14.3762722,15.17969908,14.30193974,14.99307637,57619606
25-08-2011,14.03465748,14.58029161,13.95083652,14.44586069,102319671
26-08-2011,13.35775757,14.06945312,13.23123329,13.97772423,51857846
29-08-2011,14.1516943,14.23393469,13.49693228,13.56493866,54489559
30-08-2011,14.82068729,14.95828188,14.39208768,14.39208768,79355759
02-09-2011,15.50233459,15.58457498,14.58187322,14.86655216,78362190
05-09-2011,15.64783669,15.68737504,15.18918721,15.37264751,64301116
06-09-2011,15.67155743,15.73956506,15.12276097,15.49916875,50338800
07-09-2011,15.76803493,15.92618963,15.65416411,15.65732652,33796202
08-09-2011,15.54187298,15.88032429,15.46754051,15.80757367,35187069
09-09-2011,15.08480644,15.5244777,15.02787166,15.49917209,48120569
12-09-2011,14.38734436,14.866554,14.30194155,14.84283022,63890835
13-09-2011,14.46641922,14.79696258,14.25923643,14.56289361,44408820
14-09-2011,14.85073566,14.98042359,14.36361945,14.55024215,36271366
15-09-2011,14.72895718,15.08796858,14.5534048,15.02470645,58540563
16-09-2011,14.57712936,15.00889141,14.45851303,14.87920474,77131031
19-09-2011,14.35255051,14.51386761,14.28454286,14.51386761,26530605
20-09-2011,14.58503437,14.63248064,14.30351788,14.35254726,35881857
21-09-2011,14.50279808,14.62615868,14.39683391,14.62615868,24168903
22-09-2011,13.993536,14.26556275,13.9176217,14.26556275,46546105
23-09-2011,13.68987942,13.86226811,13.44632194,13.84012744,56415180
26-09-2011,13.77370262,13.90813481,13.29133061,13.66457605,40432338
27-09-2011,13.88441086,14.08843126,13.77528428,13.96823309,41373784
28-09-2011,13.51907444,14.04414852,13.46213839,13.98088638,36602885
29-09-2011,13.72150993,13.854359,13.19010989,13.41152668,57060920
30-09-2011,13.13792038,13.68988062,13.09996386,13.6202924,54617244
03-10-2011,12.48315907,12.92915638,12.42622302,12.92915638,53011249
04-10-2011,12.57488918,12.82319219,12.34556444,12.45785469,49738666
05-10-2011,12.67136383,12.86747504,12.58912344,12.67768992,44295126
07-10-2011,13.2755146,13.32928824,12.98925508,13.07940339,46120898
10-10-2011,13.75788593,13.80375037,13.17903834,13.27551273,55640139
11-10-2011,13.71360397,14.02200543,13.62345566,13.91129702,51411773
12-10-2011,14.04731369,14.07578045,13.7183508,13.75947101,33613160
13-10-2011,14.34147835,14.46800261,13.96823292,14.09475718,49684947
14-10-2011,13.84961605,14.26556349,13.7341634,14.23393306,45961137
17-10-2011,13.91920757,14.02517176,13.70886231,13.94925744,29295461
18-10-2011,13.57759285,13.75314398,13.38148035,13.61080512,35440245
19-10-2011,13.72784042,13.83538518,13.58550029,13.65508852,24879519
20-10-2011,13.96823215,14.04098404,13.39571187,13.58233458,59382601
21-10-2011,13.69620895,14.07578054,13.63452865,14.03149793,34943591
24-10-2011,13.80849361,14.04256256,13.75313942,13.88915215,26014093
25-10-2011,14.29877567,14.42055568,13.82272978,13.91129625,51806866
28-10-2011,15.29989719,15.55136389,14.77482313,14.80329115,57079320
31-10-2011,15.27143002,15.45647091,15.02629066,15.18128296,51688313
01-11-2011,14.92981529,15.19867841,14.72895856,15.08796999,31523286
02-11-2011,14.79854488,14.94562923,14.52177388,14.66253087,38998951
03-11-2011,14.60401726,14.85864638,14.40157867,14.71788809,40645377
04-11-2011,14.77640629,15.06424769,14.71156358,14.7906403,45328056
08-11-2011,14.78431511,14.92981766,14.67677035,14.87762585,22588676
09-11-2011,14.15801907,15.03419657,14.04731066,14.89185647,62211735
11-11-2011,13.59656906,13.72309332,13.38464074,13.5981509,64010459
14-11-2011,13.04777241,13.8527812,12.95446168,13.7594692,53556458
15-11-2011,12.66661644,13.12684771,12.52902313,13.07940143,85149679
16-11-2011,12.84058857,13.20276366,12.45152857,12.6555477,82471038
17-11-2011,12.65555,13.1426676,12.58912545,12.87064077,57891738
18-11-2011,12.3803606,12.59861378,12.17950385,12.59861378,63792329
21-11-2011,12.01027584,12.37719388,11.92012754,12.30127959,51412896
22-11-2011,12.38984871,12.63498804,12.04032578,12.09884367,65603617
23-11-2011,12.10358715,12.28546561,11.94543247,12.26964976,52574014
24-11-2011,12.19690132,12.30444735,11.60856628,12.05140003,74903175
25-11-2011,11.86002922,12.05139745,11.77146274,12.01027726,50875360
28-11-2011,12.23960114,12.30760878,11.95650527,11.98180962,49490822
29-11-2011,12.24592686,12.5891224,12.1494512,12.30444347,57130488
30-11-2011,12.18424702,12.28862935,12.06721251,12.1462905,36560386
01-12-2011,12.73620796,12.9750225,12.58912485,12.6966696,76267004
02-12-2011,13.25653648,13.37515282,12.56065557,12.65238573,73408040
05-12-2011,13.00507069,13.20276502,12.9370643,13.18378676,48231828
07-12-2011,13.20750904,13.31663562,12.93706408,13.05568042,49446025
08-12-2011,12.78049088,13.18536675,12.7156469,13.09205602,39519651
09-12-2011,12.57488918,12.79156049,12.36928821,12.49423063,49057302
12-12-2011,12.19215393,12.82635452,12.14470765,12.74095173,38855239
13-12-2011,12.41831684,12.49423115,11.80467505,12.04981565,68703256
14-12-2011,11.88533592,12.41515427,11.84579756,12.39775658,57789947
15-12-2011,11.86951828,12.01660263,11.62121528,11.70503751,61269890
16-12-2011,11.54371929,12.07670124,11.46464258,11.95650433,53039116
19-12-2011,11.50101757,11.5437196,11.19736036,11.51366974,43601723
20-12-2011,10.84151077,11.59432759,10.77350441,11.55478924,68611048
21-12-2011,11.05344009,11.17838252,10.79406674,11.13409865,88327231
22-12-2011,11.19419765,11.29067205,10.80671822,10.97594325,75231220
23-12-2011,10.98543262,11.34286218,10.912682,11.25745939,68795475
26-12-2011,11.31281185,11.37765581,11.01073651,11.05502037,47794089
27-12-2011,11.04394913,11.36658584,10.98068827,11.32388381,32604424
28-12-2011,10.97119904,11.09297778,10.84942029,10.99650338,33968736
29-12-2011,10.81462574,11.03129703,10.78932013,10.9095183,50911750
30-12-2011,10.60744381,10.97278132,10.56474178,10.89844885,43335417
02-01-2012,10.7893219,10.9443142,10.50464355,10.68810324,40366454
03-01-2012,11.4456625,11.50734279,10.88737623,10.91268184,61120216
04-01-2012,11.51208878,11.62437776,11.27011186,11.51366935,57216892
05-01-2012,11.4693861,11.75090135,11.36816746,11.5453004,43814647
06-01-2012,11.50259781,11.6338663,11.07716191,11.35551347,47790478
09-01-2012,11.44250107,11.5706059,11.21475816,11.46622358,40503994
10-01-2012,11.75880909,11.81100088,11.42510205,11.42510205,54776879
11-01-2012,12.11466026,12.15894287,11.74457722,11.81890969,59006033
12-01-2012,12.29970169,12.41515436,12.04507257,12.11466079,50840450
13-01-2012,13.14899254,13.43999633,12.39617554,12.39933795,127759440
16-01-2012,13.34035969,13.58233663,12.91176002,13.04777278,83431943
17-01-2012,14.00461197,14.1833268,13.38148156,13.39571558,86114532
18-01-2012,13.43999481,14.07735907,13.32770583,14.03149463,76374390
19-01-2012,13.78635502,13.97772325,13.60131414,13.60131414,68626572
20-01-2012,13.80849361,14.05996024,13.61712669,13.85435805,62047734
23-01-2012,13.49218845,13.85278175,13.38306187,13.75946975,47336879
24-01-2012,13.67564583,13.91762274,13.33877635,13.53805124,60889502
25-01-2012,14.07103443,14.1358784,13.72783884,13.75946927,77401484
27-01-2012,14.51070404,14.63248278,14.15485505,14.23393303,60675886
30-01-2012,13.99037552,14.43637159,13.82273106,14.42371942,48811211
31-01-2012,14.25923729,14.34305951,13.66773875,14.06945091,69311452
01-02-2012,14.89660263,14.99307703,14.26082017,14.29719612,86156967
02-02-2012,15.05317593,15.20816695,14.68625657,15.0563396,83893036
03-02-2012,14.78747272,14.99307494,14.55656743,14.99307494,61778258
06-02-2012,14.77956486,15.11959668,14.64671454,15.01521438,54807937
07-02-2012,14.27663422,14.92981434,14.21020968,14.86655221,78653204
08-02-2012,14.25449467,14.60718002,13.99195763,14.36045757,100564034
09-02-2012,14.30193901,14.37152722,13.91762201,14.16750684,97885885
10-02-2012,15.02629089,15.1322538,13.68355578,13.72783966,219661196
13-02-2012,15.34734249,15.46279642,14.75584392,15.05633872,68409083
14-02-2012,15.43432617,15.5561049,15.22556155,15.27775208,65026574
15-02-2012,15.662076,15.7126847,15.40428315,15.53080745,67922516
16-02-2012,15.15439415,15.60039148,15.01363714,15.55136336,56593425
17-02-2012,15.11960125,15.46754237,14.88236982,15.30938766,60177196
21-02-2012,15.54661751,15.84553047,15.18918793,15.18918793,80347460
22-02-2012,14.88236809,15.71426173,14.80329011,15.58141139,47300762
23-02-2012,14.91083527,15.14806665,14.56289421,14.8665514,70342471
24-02-2012,15.04052353,15.2113304,14.75110032,14.96619106,62730462
27-02-2012,13.993536,15.11801769,13.8733391,15.11801769,69732575
28-02-2012,14.54391861,14.61350683,14.12006318,14.12955294,54473637
29-02-2012,14.94720936,15.03103158,14.52809953,14.70839614,58134270
01-03-2012,14.63881111,14.92507193,14.44269861,14.92507193,52593190
02-03-2012,14.7368679,14.94563258,14.55815309,14.7368679,39576718
05-03-2012,14.256073,14.70839636,14.18964846,14.70839636,36603378
06-03-2012,13.441576,14.45534931,13.36408114,14.1991384,76826382
07-03-2012,13.40519905,13.59498413,13.15689611,13.35142543,79199179
09-03-2012,14.39841461,14.4695834,13.66457592,13.66457592,68592743
12-03-2012,14.43637085,14.65462526,14.21337219,14.55340535,48752139
13-03-2012,14.80645275,14.86022511,14.53600783,14.53600783,42574892
14-03-2012,14.57712936,15.05001161,14.50754115,15.02470726,60170311
15-03-2012,14.63722801,14.76849652,14.39208868,14.59768965,52057512
16-03-2012,14.37943554,14.98833183,14.22918877,14.64513624,58889705
19-03-2012,14.17699814,14.66095199,14.11373601,14.39208888,35216384
20-03-2012,14.38576317,14.45535139,14.0805241,14.20230285,46254912
21-03-2012,14.94246769,14.9978219,14.17225428,14.32408163,52355843
22-03-2012,14.23077011,15.04684919,14.13903996,14.85073671,71839086
23-03-2012,14.18648815,14.40474131,14.00460968,14.20704825,49505968
26-03-2012,13.922369,14.28454284,13.85436136,14.17383443,46622411
27-03-2012,14.13903904,14.25449296,13.87333963,14.23076919,51260146
28-03-2012,14.39525127,14.48381775,13.96190738,14.07261579,53596605
29-03-2012,14.33198833,14.39208805,14.08843085,14.23709577,42849700
30-03-2012,14.92190742,15.01363758,14.33515307,14.35096892,52029761
02-04-2012,14.92190742,15.09745855,14.77482306,14.8934394,34405919
03-04-2012,15.12593079,15.25403565,14.99782466,15.04210727,44075454
04-04-2012,15.04210758,15.15756154,14.90609479,15.00573289,32777032
09-04-2012,14.54233265,14.94246419,14.41580841,14.94246419,28123669
10-04-2012,14.32250309,14.54866421,14.21495707,14.53284835,45858307
11-04-2012,14.11847973,14.38576226,14.03149509,14.18016002,44102061
12-04-2012,14.33831596,14.43637221,14.17383517,14.254495,32501080
13-04-2012,14.22760868,14.62932089,14.14062277,14.48698204,32601433
16-04-2012,14.39682961,14.4521838,14.07577477,14.14852665,27332705
17-04-2012,14.59927082,14.70523371,14.27821593,14.70523371,30274336
18-04-2012,14.71472454,14.91399944,14.63881023,14.69100077,42288244
19-04-2012,14.77640629,14.85548428,14.59927331,14.76059044,29199181
20-04-2012,14.87604237,15.00889145,14.67834805,14.72737617,40414956
23-04-2012,14.64038944,15.16071789,14.53916954,14.86655048,50229389
24-04-2012,14.87446117,14.97251742,14.55340626,14.67676811,24618891
25-04-2012,14.72421169,15.03261311,14.52809924,14.92981264,32090693
26-04-2012,14.76533508,15.00731076,14.66095275,14.74002947,41107445
27-04-2012,14.58661842,14.82543166,14.3715277,14.76216953,26944077
30-04-2012,14.66569519,14.84440997,14.55656862,14.62931925,28311968
02-05-2012,14.60875893,14.84757342,14.55340472,14.70681516,17368535
03-05-2012,14.17383385,14.54391686,14.10740931,14.51861125,33198366
04-05-2012,13.68039036,14.10582628,13.5601922,14.04730967,44138115
07-05-2012,13.96823215,14.04098404,13.31979758,13.35459168,41960861
08-05-2012,13.51274681,14.06628885,13.41152817,14.05996277,34951012
09-05-2012,13.20434666,13.67722893,13.10312673,13.33561517,43700848
10-05-2012,13.14582729,13.44315841,13.07307667,13.22174159,40466870
11-05-2012,13.03195953,13.28184316,12.93706569,13.03195953,36799434
14-05-2012,12.91175842,13.20276345,12.71564595,12.98451031,34122630
15-05-2012,13.22648525,13.28500313,12.78839716,12.82160943,40830811
16-05-2012,12.67136383,13.01139699,12.60651986,13.00032539,53639660
17-05-2012,12.83742714,12.96236957,12.71564712,12.75993099,41059300
18-05-2012,12.65080261,12.71564531,12.33607383,12.56065431,65056708
21-05-2012,12.73937035,12.85324244,12.29495486,12.46576299,100642912
22-05-2012,12.63024426,12.96553192,12.55432995,12.88487336,43633988
23-05-2012,12.53377247,12.69667145,12.473674,12.55749498,36166983
24-05-2012,12.60968304,12.73146178,12.3803583,12.61126361,37976097
25-05-2012,12.92441082,12.98451054,12.52586105,12.57805158,41989966
28-05-2012,13.02721024,13.14266415,12.9054315,12.93706193,33404005
29-05-2012,13.15215588,13.25337581,12.98451266,13.06675306,33892818
30-05-2012,12.97818184,13.11419585,12.89119721,13.03195547,25407535
31-05-2012,12.76783752,12.89910603,12.62391685,12.82951781,44273011
01-06-2012,12.58595848,12.88645325,12.49739201,12.77890726,32242225
04-06-2012,12.77890778,12.84849599,12.3076074,12.42938614,33387726
05-06-2012,12.58912277,12.93390016,12.53376857,12.84217001,25081653
06-06-2012,12.96869373,13.01614001,12.71564524,12.71564524,30987723
07-06-2012,13.00349045,13.28026151,12.96869634,13.12685105,40270572
08-06-2012,12.98134613,13.16638699,12.82635386,13.02879241,36208505
11-06-2012,12.9655304,13.25337301,12.86589359,13.15847918,29086978
12-06-2012,13.0604248,13.10787236,12.8200297,12.8722215,31589327
13-06-2012,13.03037548,13.17429617,12.97976552,13.11736012,30734778
14-06-2012,12.87222099,13.1822043,12.84217113,13.03195753,30293019
15-06-2012,13.11261654,13.15531858,12.88012936,12.90859739,26602125
18-06-2012,13.27709866,13.44948739,13.08256798,13.25337614,56844796
19-06-2012,13.29291248,13.44315925,13.13633836,13.31663499,39621295
20-06-2012,13.50009537,13.58233576,13.31979873,13.40836521,40682407
21-06-2012,13.60605621,13.66299225,13.37356909,13.4225972,30497074
22-06-2012,13.24072075,13.50325777,13.17429621,13.43999564,41262347
25-06-2012,13.11577797,13.43367046,13.017723,13.28500426,26393946
